,AQ_kurt,AQ_max,AQ_mean,AQ_median,AQ_min,AQ_skew,AQ_std,ClQ_kurt,ClQ_max,ClQ_mean,ClQ_median,ClQ_min,ClQ_skew,ClQ_std,DH12,HRF,NAQ_kurt,NAQ_max,NAQ_mean,NAQ_median,NAQ_min,NAQ_skew,NAQ_std,OQ1_kurt,OQ1_max,OQ1_mean,OQ1_median,OQ1_min,OQ1_skew,OQ1_std,OQ2_kurt,OQ2_max,OQ2_mean,OQ2_median,OQ2_min,OQ2_skew,OQ2_std,OQa_kurt,OQa_max,OQa_mean,OQa_median,OQa_min,OQa_skew,OQa_std,PSP,QOQ_kurt,QOQ_max,QOQ_mean,QOQ_median,QOQ_min,QOQ_skew,QOQ_std,SQ1_kurt,SQ1_max,SQ1_mean,SQ1_median,SQ1_min,SQ1_skew,SQ1_std,SQ2_kurt,SQ2_max,SQ2_mean,SQ2_median,SQ2_min,SQ2_skew,SQ2_std,,label
85,,,,,,,,,,,,,,,6.643752629,-4.079231363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.282260633,,,,,,,,,,,,,,,,,,,,,,,1
86,3.87459518,0.001315352,0.001149151,0.001185106,0.000751644,-1.852403881,0.000206496,5.84325328,0.579539622,0.50145877,0.569020607,0.17493472,-2.410284104,0.160552279,21.41395328,-9.841621117,5.251248735,0.296880776,0.244959534,0.267483775,0.083196217,-2.246874683,0.080749674,5.564625577,0.984014133,0.917101216,0.962385513,0.666349177,-2.337797047,0.124134779,5.645159066,0.861670184,0.783794466,0.849064689,0.472402616,-2.362659367,0.153823886,5.553182711,0.678438218,0.550135988,0.623718517,0.141844394,-2.329251812,0.2022377,1.58447705,4.788085143,0.412746101,0.359984884,0.37885092,0.209884751,-2.114294219,0.075886727,5.965370279,2.809130497,1.057524434,0.723146903,0.647464109,2.440274851,0.858822206,5.969942059,1.700450862,0.694211051,0.494126743,0.465831707,2.441642957,0.493307343,,1
87,0.002620438,0.005153864,0.003121283,0.003000006,0.001713585,0.440165592,0.000783676,-0.551961264,0.673718666,0.405310765,0.381269825,0.157710234,0.497720245,0.13684042,17.6077591,1.077455542,0.01445919,0.309058565,0.186981318,0.179899499,0.102757511,0.441417269,0.046967508,3.216671278,1.001858337,0.920685475,0.970125184,0.517996217,-2.076161696,0.132560545,-1.55499265,0.95313565,0.750109876,0.827382526,0.420719039,-0.368251817,0.188014214,-0.029730263,0.757148347,0.480180243,0.46796269,0.180477677,0.118460461,0.13133453,0.936073339,-1.3579622,0.682234534,0.45738632,0.461334811,0.209891583,-0.153149627,0.137658499,0.487461817,3.403509697,1.478120285,1.30921568,0.429885629,0.825858091,0.758169467,-0.133803025,1.961729215,0.94406148,0.878936348,0.228083127,0.766804357,0.467674232,,1
88,,0.00165598,0.001038515,0.001347032,0.000112532,-1.457378077,0.000816667,,0.674571181,0.48871875,0.470422798,0.321162272,0.459132067,0.177413417,6.163106025,-12.37234964,,0.198072637,0.124217297,0.16111919,0.013460063,-1.457378077,0.097681948,,1.001194636,0.837366879,0.991125218,0.519780784,-1.72944026,0.275083704,,0.876413992,0.650691377,0.604984672,0.470675466,0.946431884,0.20669486,,0.393671002,0.237114958,0.283603722,0.034070151,-1.06311415,0.184252807,-0.853230341,,0.736033131,0.34932051,0.26512489,0.046803508,1.014164097,0.352244297,,1.128286811,0.738663499,0.618436622,0.469267064,1.376094211,0.345568565,,0.46553785,0.35026629,0.299216476,0.286044544,1.698334911,0.100045112,,1
89,-0.623784953,0.00147445,0.001008128,0.001156616,8.19E-06,-0.86396827,0.000437507,1.181317354,0.764032768,0.459400041,0.505387088,0.093619508,-1.272414282,0.159234914,26.39399222,-9.009438206,-0.624663421,0.350743192,0.241293409,0.275136635,0.001947464,-0.860447346,0.103975619,3.833761595,1.006525188,0.892380522,0.994514816,0.208825715,-2.290420683,0.231223079,2.15407403,0.961922544,0.764848418,0.817870771,0.156303949,-1.772604663,0.231305809,-0.523930224,0.874069589,0.584330519,0.672099725,0.006070966,-0.943350432,0.261087181,0.743935257,2.24731977,0.966045475,0.417539481,0.459041902,0.077757393,-0.4059777,0.159235725,13.57490174,4.721315328,1.114304144,0.968538748,0.138831599,3.385518735,0.710314756,30.0052672,4.278019881,0.754621026,0.660103618,0.077837228,4.86293451,0.543974454,,1
90,,,,,,,,,,,,,,,13.36204217,-10.9251134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.218464383,,,,,,,,,,,,,,,,,,,,,,,1
91,-0.416534586,0.001346341,0.000880212,0.000820845,0.000505416,0.765634238,0.000203387,2.485364927,0.687850983,0.418383144,0.407518793,0.184090349,0.275188048,0.072953435,18.67639105,-10.78195634,-0.510927244,0.323292268,0.217152313,0.202122296,0.12136385,0.677726103,0.047583179,5.896920777,1.007094343,0.938331609,0.970120662,0.491510314,-2.126595051,0.086158495,-0.040175299,0.96081171,0.785971091,0.77730942,0.369947454,-0.431414351,0.121582948,1.342106168,0.87122068,0.623389146,0.623608826,0.204308107,-0.696092251,0.124946367,0.430683636,0.914799295,0.6245179,0.429119698,0.422932767,0.288083734,0.289123569,0.055319713,28.65999285,4.402333659,1.295602667,1.258867547,0.447474961,3.959904716,0.408943033,24.2372552,3.42403729,0.908515272,0.852459739,0.094079543,3.70955172,0.346753032,,1
92,-1.021267805,0.00141319,0.000906675,0.001016245,3.43E-05,-0.509444137,0.000368312,0.243036134,0.696240227,0.428700369,0.485106776,0.048505777,-1.069353729,0.133337279,14.75968065,-11.50107969,-0.9643596,0.372962368,0.241090211,0.271632394,0.009373894,-0.54334272,0.09620651,3.560943569,1.008446692,0.908675293,0.99284208,0.208454051,-1.867802274,0.146109414,0.730545621,0.958740539,0.758588634,0.807671122,0.116912767,-1.035220098,0.189179442,0.214411376,0.980193388,0.653939785,0.689669572,0.023692947,-0.873496105,0.212729672,0.371094061,1.679443945,0.680976504,0.429247939,0.45985263,0.036767995,-1.130029227,0.104370601,36.86805134,12.04823366,1.399936125,0.989258061,0.161023933,5.195357573,1.215452278,7.350041856,3.647760121,0.892851685,0.797098202,0.098251993,2.512892546,0.582585816,,1
93,,,,,,,,,,,,,,,14.16109479,-7.154114684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.503490052,,,,,,,,,,,,,,,,,,,,,,,1
94,,0.000244878,0.000244878,0.000244878,0.000244878,,,,0.700733795,0.700733795,0.700733795,0.700733795,,,19.22232314,-14.58357358,,0.058944354,0.058944354,0.058944354,0.058944354,,,,0.7917802,0.7917802,0.7917802,0.7917802,,,,0.745866703,0.745866703,0.745866703,0.745866703,,,,0.14169842,0.14169842,0.14169842,0.14169842,,,1.731367416,,0.875712712,0.875712712,0.875712712,0.875712712,,,,0.129930089,0.129930089,0.129930089,0.129930089,,,,0.064408065,0.064408065,0.064408065,0.064408065,,,,1
95,,,,,,,,,,,,,,,9.551262474,-2.365705186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.592778644,,,,,,,,,,,,,,,,,,,,,,,1
96,0.402499749,0.001337254,0.000611426,0.000579603,2.28E-05,0.267617899,0.000306982,2.04614166,0.932429472,0.378854292,0.332850978,0.046615497,0.791358426,0.146777278,14.23618863,-5.496490561,0.401344091,0.317031858,0.144941541,0.1374105,0.005393618,0.266956027,0.072796125,4.477839474,1.006326891,0.833662282,0.855866412,0.170340902,-1.753280643,0.172609652,0.986150701,0.954205256,0.683710557,0.645760214,0.113692258,-0.53929909,0.187693345,-0.119234958,0.878351536,0.473683189,0.50518457,0.011935589,-0.578080518,0.225983298,0.396150378,0.98629311,0.534639173,0.339535323,0.351785256,0.035301056,-1.259743162,0.127980247,25.40987063,7.28078398,1.433619359,1.404678855,0.079252555,3.841461063,0.88171817,31.42517689,6.341017335,0.955913705,0.884468809,7.04E-15,4.729615355,0.773955522,,1
97,0.75117076,0.001069332,0.000665286,0.000667337,0.000395316,0.550730533,0.000125873,-0.184062176,0.759631708,0.347497932,0.301415417,0.084897866,0.29682829,0.130739144,15.52501798,-4.687941141,0.094610055,0.282119384,0.153550902,0.153319598,0.063509089,0.445807896,0.043873201,-0.554640898,1.006937832,0.824390574,0.891049423,0.297463059,-0.683642939,0.174765103,-0.774233221,0.956263464,0.679750724,0.643260295,0.247566725,-0.20903014,0.163495364,-1.028176848,0.789453328,0.502749154,0.513409767,0.235052626,0.066767318,0.110976572,0.376057957,-0.831043888,0.589768768,0.346643115,0.342861315,0.17710066,-0.24451728,0.087755595,14.26911969,8.697173328,1.659321821,1.287749542,0.321212617,3.337852169,1.15658168,5.141494917,3.892466792,1.111128256,1.045827096,0.256970094,1.816642141,0.541818188,,1
98,,0.001953136,0.001113162,0.001113162,0.000273187,,0.001187904,,0.7081393,0.577937572,0.577937572,0.447735845,,0.184133049,17.62254679,-6.32073676,,0.203441379,0.115948444,0.115948444,0.02845551,,0.123733694,,1.001093187,1.001093187,1.001093187,1.001093187,,0,,0.747199818,0.747199818,0.747199818,0.747199818,,0,,0.466629998,0.265948956,0.265948956,0.065267915,,0.28380585,3.166183791,,0.632661018,0.515067492,0.515067492,0.397473966,,0.166302359,,1.235901366,0.824798324,0.824798324,0.413695282,,0.581387498,,0.668840739,0.362000055,0.362000055,0.055159371,,0.433938257,,1
99,5.063191504,0.004214419,0.003272165,0.003783646,0.000268648,-2.209245792,0.001505787,2.884108747,0.550321891,0.406103837,0.453270825,0.089626176,-1.645550815,0.169322143,24.1117396,-9.896957761,4.533348034,0.2478984,0.200147859,0.222559688,0.061847596,-2.073818652,0.070317233,5.093834933,1.001644352,0.875069622,0.960454779,0.447163448,-2.230168467,0.214237821,5.451851981,0.950175547,0.79950462,0.910124073,0.247901278,-2.315104943,0.273760837,0.51012427,0.749193548,0.531858588,0.551291964,0.204800631,-0.819228209,0.196925564,2.19740713,3.065659387,0.572325806,0.435897987,0.455682323,0.165377915,-1.575896883,0.144766494,4.152212324,3.989205894,1.582391525,1.20849626,0.599523492,1.962115507,1.237978543,-1.234105372,1.765947265,1.119444897,1.094946276,0.507706654,0.133169702,0.479126572,,1
100,-0.932149274,0.001546274,0.000979272,0.001136373,0.000101415,-0.720306072,0.000380873,1.392670398,0.75509004,0.483395065,0.50916921,0.089275401,-1.258073003,0.129899054,20.88049647,-9.436514611,-0.767229133,0.382439956,0.253006407,0.295846974,0.026350778,-0.836609989,0.093759626,2.134836833,1.008120591,0.916468892,0.982940275,0.497213919,-1.944283173,0.156008554,1.09917857,0.961328051,0.815696995,0.894483106,0.202951071,-1.43037641,0.179011949,-0.78948674,0.979457429,0.624260227,0.710016442,0.091118177,-0.686273004,0.224611406,0.626500602,3.126774152,1.033505149,0.454394106,0.479486523,0.082858709,-0.088025752,0.123327992,73.03248039,10.18651663,1.052660127,0.906682946,0.252269469,7.336240955,0.868920454,3.689379483,2.672113206,0.774075731,0.715716788,0.123867334,1.733277693,0.451453798,,1
0,1.450593211,0.004961003,0.002048163,0.001975676,0.00036433,1.024011835,0.000848968,1.630033921,0.839044945,0.300995772,0.249187549,0.089934918,1.474022715,0.160345194,12.01038577,-0.076007648,1.341556361,0.295618626,0.124365492,0.117833048,0.021709859,0.957997984,0.050387218,1.007864207,1.001625045,0.628373098,0.575171104,0.256843383,1.008260951,0.159727984,1.707315947,0.953209403,0.563407194,0.523935587,0.205932482,1.059104748,0.153399396,0.060467022,0.721258126,0.321992027,0.303094631,0.048544646,0.616589663,0.130213571,0.515717492,1.202434733,0.687769972,0.325150525,0.296425808,0.127153855,1.210040023,0.121909186,3.132367487,4.414945657,1.391755032,1.278026012,0.174036461,1.490319072,0.790886632,4.012624926,3.848170434,1.118246138,1.060277911,0.090255906,1.597168346,0.647147352,,0
1,0.186109597,0.004348438,0.002306615,0.00230697,0.000846401,0.5025221,0.000762078,1.768885081,0.723083896,0.306827484,0.263276694,0.141500435,1.603957132,0.146201979,8.2793986,0.263095423,0.270617284,0.262402212,0.138513897,0.137897855,0.050182883,0.526328918,0.045475802,-1.35694854,1.00160176,0.686423555,0.576520448,0.467021332,0.623987562,0.205137487,0.631232428,0.952605884,0.573999155,0.507114983,0.393341285,1.340104461,0.162190376,0.999571381,0.794807498,0.365038283,0.354403244,0.11396636,0.705774705,0.132433252,0.64025133,1.562716583,0.800670232,0.366556059,0.310570026,0.16706566,1.533127191,0.15456095,-0.297136575,2.852025395,1.419643809,1.423254458,0.380757475,0.404742436,0.609503455,0.830057131,2.417453224,1.024074365,0.958860709,0.245145224,0.828832474,0.458594944,,0
2,2.50269191,0.004019944,0.001479745,0.001409268,0.000367764,1.074820275,0.000624849,-0.439598616,0.772724666,0.341437476,0.284911602,0.04827276,0.709690771,0.15391647,7.353279683,-1.724235377,-0.667258809,0.359623078,0.171114911,0.140527441,0.047176276,0.651658828,0.079435902,-1.353576827,1.006626142,0.73196914,0.684842606,0.31504372,0.151286129,0.188979443,-0.520275714,0.962769615,0.641177689,0.582601223,0.270006003,0.445748086,0.158888847,-0.286639982,0.909654644,0.435638563,0.389000159,0.106889072,0.644540112,0.191282054,0.376545915,-0.298756068,0.605535715,0.385459797,0.378679619,0.112829642,0.02424098,0.109482517,50.72697161,10.85176579,1.420121644,1.241639322,0.302697049,6.203447882,1.120383801,56.02324553,9.841767815,1.131535796,1.012773381,0.203733362,6.537311113,1.009074675,,0
3,18.99895137,0.006004251,0.001095915,0.000939946,0.000557366,4.355273016,0.000698239,-0.581279551,0.661277428,0.406025848,0.430197975,0.156078708,-0.414006216,0.093884086,19.6037604,-6.745680909,8.432992894,0.326357493,0.166656443,0.164760666,0.033194908,1.261745064,0.023743794,1.994473444,1.005355921,0.936618413,0.984381578,0.43402256,-1.369895776,0.084041054,1.882517984,0.950854447,0.846672757,0.873027095,0.385694515,-1.28458859,0.102254582,1.209698626,0.858222863,0.629186166,0.636742109,0.067300751,-0.642315402,0.104162325,0.307470152,3.241893067,0.690387549,0.405178923,0.404769215,0.174298374,0.872905251,0.056961648,0.505720878,2.989382597,1.407680114,1.268250545,0.290759239,0.964966715,0.457109778,0.670283398,2.723942497,1.170358495,1.08161524,0.187529481,0.879243134,0.422628186,,0
4,0.771654624,0.004169542,0.001753914,0.001596718,0.000487759,0.846126265,0.000721093,4.658307427,0.761368211,0.259579343,0.227664421,0.070640854,2.006702116,0.131462151,7.182486746,-2.05767498,0.785149374,0.254269191,0.10891924,0.100119442,0.031102732,0.81875918,0.043296957,2.791085637,0.999797993,0.588684337,0.562628708,0.206667749,0.767086891,0.139190521,3.479001025,0.950249689,0.526569971,0.511354738,0.156954036,0.63384969,0.131278731,-0.211673477,0.587062454,0.30032014,0.279625748,0.064567717,0.616442973,0.116191248,0.379726302,0.254574272,0.530430197,0.290308723,0.292634566,0.104250932,-0.154819488,0.080679146,9.246359702,5.975395148,1.542175949,1.499872749,0.204421336,1.980018374,0.785152365,1.266982608,3.113805417,1.237643123,1.224704964,0.13691989,0.633260313,0.556925872,,0
5,1.09710019,0.005038345,0.002091928,0.002026419,0.00038155,0.779937096,0.000953964,0.954873216,0.714632282,0.305355613,0.264089356,0.077117319,1.14934814,0.162753413,12.44102672,-2.505462523,1.014535197,0.3029412,0.128080134,0.123974434,0.022941519,0.824087968,0.058730488,-0.15439484,1.000823558,0.633863157,0.560900047,0.240887474,0.238071106,0.200607508,0.618498655,0.951970266,0.544988965,0.507628271,0.189948387,0.310959216,0.178505755,0.311501762,0.696908549,0.337396498,0.325843262,0.117383607,0.712663999,0.128904817,0.698243549,2.311701283,0.734467997,0.306458983,0.292276988,0.110433395,1.203012553,0.122756887,26.80898396,9.04771308,1.418195738,1.144324778,0.273012413,4.627021436,1.260673885,26.90879947,5.855548786,1.015210555,0.914028896,0.203437169,4.564985604,0.798487202,,0
6,1.891930798,0.00326885,0.001786084,0.001762859,0.000132368,-0.383043425,0.000539168,3.526992466,0.54937748,0.25078794,0.251747585,0.021559496,1.128736992,0.079431752,6.970171879,-3.275224279,2.007065201,0.207862857,0.11051747,0.108956877,0.008054671,-0.329653889,0.033519291,8.393174057,0.998628159,0.572359072,0.553533732,0.327158572,2.111675962,0.096827781,11.50965382,0.803733429,0.506122979,0.502035235,0.021559496,-1.384279303,0.090333354,0.376580905,0.532685122,0.302389102,0.298651148,0.016592408,-0.235363923,0.105535235,0.331927094,1.015833976,0.54198729,0.310949666,0.309584486,0.155085783,0.324403264,0.067814903,76.3480337,24.60692959,1.650534623,1.216633885,0.345669137,8.569683218,2.602350605,0.861163248,2.593729791,1.107518516,0.997307906,0,0.606342395,0.459958531,,0
7,-0.212534156,0.003636411,0.001647992,0.001648281,0.000554368,0.448055854,0.000666878,-0.221109016,0.68804273,0.323247103,0.282166174,0.153685502,0.713800711,0.113987159,16.8010636,-0.073178806,0.729149097,0.383436568,0.163727487,0.140698379,0.047186924,1.010268297,0.067791834,-1.229611053,1.006016471,0.690422349,0.57307228,0.479789214,0.611723471,0.184157606,-0.408516173,0.948975242,0.582396558,0.510057987,0.413527616,0.945642958,0.143796955,-0.450986269,0.87382606,0.424275728,0.364150693,0.11705702,0.757131861,0.183023838,0.593332593,-0.840528198,0.64926653,0.373313704,0.34216523,0.202559259,0.417868455,0.100065288,1.102461573,2.469590877,1.22790825,1.225926611,0.314287952,0.177439419,0.394990383,0.256502135,1.987297588,0.894606374,0.876741824,0.196182968,0.456795424,0.365713636,,0
8,0.660857463,0.004778622,0.002551438,0.002362812,0.000839799,0.792036008,0.000846342,-0.144194675,0.822816891,0.363171272,0.2777693,0.064542155,1.024920592,0.179837158,6.951291583,-2.140134614,0.648958208,0.290301208,0.155292274,0.144036029,0.050485532,0.779743802,0.051405416,-0.338711586,1.001808751,0.699177116,0.615171741,0.141373919,0.328249961,0.197252228,0.193719388,0.952449392,0.63049519,0.559083954,0.090843009,0.498294797,0.186655808,0.033989743,0.668335405,0.383565327,0.372789945,0.078047658,0.157450053,0.121233689,0.383049087,1.967439791,0.640502629,0.339088473,0.329876896,0.055036617,0.595236721,0.095423378,-0.2343203,2.327824723,1.116217578,1.129001225,0.216880655,0.397127964,0.49535507,-0.442119409,1.770398693,0.88605533,0.933876553,0.156892389,0.305151632,0.392478347,,0
9,1.378693046,0.003554119,0.002015974,0.001969901,2.66E-05,0.074001822,0.00058539,7.617274387,0.719951805,0.268166252,0.257232772,0.120833375,2.334976783,0.099757954,9.007074223,-3.229459533,1.216118074,0.21620945,0.122763529,0.120051682,0.005798542,0.122733934,0.035430005,8.577199567,1.001306694,0.588018649,0.559171879,0.484007452,2.80787165,0.103149961,10.70541219,0.94975641,0.53154891,0.508424235,0.435077552,3.058093204,0.095755478,0.144250251,0.556236949,0.331548751,0.329624064,0.011438495,-0.141572558,0.103056387,0.373167436,8.315332724,0.679912191,0.306769398,0.30665073,0.023560337,1.553525861,0.087151434,4.271387767,3.666036041,1.339047335,1.206148416,0.364846263,1.634394603,0.543547407,5.124586984,3.240955473,1.111744774,1.007434146,0.091211566,1.693999693,0.479839941,,0
10,-0.365208014,0.003565532,0.00147219,0.001442178,0.000301978,0.617364602,0.000754221,7.613704132,0.729556133,0.277615368,0.263907238,0.099321605,1.9930904,0.087579947,8.054950679,-3.395495496,0.24063468,0.221102206,0.138711246,0.139304923,0.018385876,0.030500919,0.037990109,-1.394687832,1.006022129,0.712660578,0.645474818,0.490376718,0.365446449,0.173369434,1.5837714,0.954660929,0.593379492,0.564310157,0.44076743,1.426154298,0.126691776,-1.047135264,0.75242033,0.433279266,0.418459679,0.035572289,-0.028547847,0.166844244,0.316986752,1.27873163,0.669106006,0.370102615,0.367292966,0.207330144,0.972969515,0.099016713,2.272419762,4.065898168,1.670373007,1.615009866,0.301659692,0.738591109,0.615044447,5.065546006,3.563105124,1.23468845,1.20517737,0.199682219,1.277551093,0.486829325,,0
11,-0.127546092,0.003966353,0.002072456,0.001925768,0.000753365,0.633867928,0.000804538,2.730645167,0.771176124,0.28603548,0.236577554,0.118052805,1.855125104,0.160816133,5.624390838,-2.242532172,-0.117603168,0.240971632,0.126126884,0.116998011,0.047425572,0.683391773,0.048869119,1.907775302,1.000694747,0.592871859,0.544682227,0.337882003,1.49308757,0.150909899,2.067471972,0.951332154,0.538595117,0.494726846,0.228218184,1.37389028,0.153566844,-0.578636796,0.581310022,0.328051589,0.304091492,0.145605256,0.454183883,0.111923164,0.414611343,0.193393253,0.502082812,0.303727768,0.307285091,0.132148789,0.322703034,0.086001673,-0.502759741,2.372409085,1.322878023,1.344927619,0.207386658,-0.243008727,0.531347831,-0.442878155,2.024802145,1.087062809,1.091415179,0.142853721,-0.119128362,0.45899858,,0
12,1.626739734,0.004638111,0.001634688,0.001289715,0.000548653,1.352903582,0.00088929,0.465521232,0.677999043,0.33326424,0.328958178,0.121960443,0.742748673,0.129948509,22.49754726,-5.594492677,-0.198546306,0.282754025,0.15909242,0.157443241,0.04569568,0.269011963,0.05403228,-1.719999245,1.004276326,0.779976754,0.8490414,0.477791744,-0.188787691,0.188390947,-1.239386772,0.957303306,0.67981431,0.718945629,0.428826804,0.146464842,0.155100599,-1.009453117,0.813484914,0.496200054,0.507533849,0.097468758,-0.157705315,0.196774686,0.703218595,1.9449472,0.718716875,0.365870062,0.369900075,0.146552713,0.621741609,0.098640345,0.261221867,3.156963673,1.523659443,1.574807925,0.453779274,0.544409989,0.619429031,1.032660894,2.729472813,1.203072849,1.114429467,0.379965439,1.062489687,0.533464793,,0
13,3.083679447,0.004758269,0.002117526,0.001971157,0.000360703,1.485091947,0.00072384,5.119144397,0.817457655,0.28655051,0.254066729,0.133666898,2.336092826,0.132279204,9.061830399,-1.717020035,3.226067816,0.293710575,0.128984147,0.121361076,0.022264853,1.528918458,0.044728423,3.919372402,1.001367145,0.603787346,0.557976303,0.472215203,2.203465329,0.135156864,4.657150193,0.951990133,0.54744258,0.508643042,0.337984692,2.304696842,0.131215005,0.01073689,0.635365604,0.330605601,0.313135995,0.055888838,0.605916595,0.116928245,0.400666316,6.548258965,0.754786075,0.315810051,0.302950077,0.157945,2.074970591,0.088659834,0.753108563,2.782180976,1.270871179,1.208625636,0.221811057,0.551484434,0.472641214,0.398509637,2.273251956,1.049260561,1.003239369,0.160459063,0.491318138,0.403751909,,0
14,1.31440437,0.004345618,0.001984341,0.001819933,0.000372916,0.968481202,0.000796027,5.477898373,0.767646406,0.259044618,0.24193953,0.036689105,2.165582704,0.132951768,12.88678427,-0.194439859,1.30503937,0.265356139,0.121327685,0.111085366,0.023225566,0.969052443,0.048568805,4.125428769,1.000448817,0.588578886,0.556197823,0.411900361,2.199845418,0.138187153,6.364247811,0.950371055,0.521678827,0.506841523,0.145680834,1.924626691,0.125265567,-0.138505793,0.626956249,0.304228291,0.287229261,0.050628546,0.531633242,0.131739471,0.623250175,2.762564904,0.620008488,0.300956826,0.291839688,0.167360351,1.348305442,0.083783895,22.01582305,10.71568086,1.696659927,1.345647522,0.303267766,4.426482483,1.607488826,39.27660701,9.006836796,1.304813707,1.088779826,0.159091287,5.492204469,1.051828893,,0
15,1.221050553,0.003602607,0.001968498,0.001813082,0.000528279,0.472391541,0.000535837,2.581088081,0.791685359,0.314787166,0.276380344,0.149600852,1.577007582,0.138847978,6.362098361,-4.433600823,-0.171918151,0.240063367,0.143171019,0.140340492,0.035202375,0.159132157,0.042010405,-0.280950407,1.002519483,0.67697788,0.594894591,0.488420136,1.073452897,0.17079369,1.410327565,0.950036663,0.600867142,0.544649585,0.438374011,1.463355379,0.141976898,0.052565118,0.66504824,0.366054323,0.354124882,0.089777411,0.451327602,0.123486032,0.332666442,2.075391053,0.760780176,0.352352383,0.322415041,0.204476554,1.46580047,0.119012107,2.24065434,3.173214556,1.331896776,1.27739975,0.263030649,1.101132481,0.595117596,1.420739154,2.828687343,1.082025145,1.057816303,0.197307638,0.821722915,0.536949273,,0
16,-0.516412503,0.003704079,0.002082073,0.002029472,0.000986991,0.412254037,0.000592594,8.556850558,0.699781727,0.252384227,0.245025332,0.131882434,2.191454831,0.085931253,1.964261314,-5.192680918,-0.514337138,0.224865315,0.126445124,0.123204152,0.059917729,0.414463373,0.036015031,6.873573064,1.000950455,0.570689709,0.559970472,0.477554301,2.320860563,0.092090907,10.39190401,0.951391044,0.515436783,0.510328862,0.428441773,2.639004284,0.082919076,-0.940208103,0.558400551,0.321170222,0.313576739,0.13427579,0.308753782,0.10971005,0.172280369,-0.843934777,0.442283724,0.302196123,0.304644913,0.187720897,0.101375655,0.062184057,0.405158,2.68144026,1.395195995,1.302743832,0.430375239,0.777578806,0.512723137,0.603316641,2.31043001,1.159605029,1.042304247,0.302050188,0.822372391,0.4423873,,0
17,0.772046408,0.004315377,0.001535984,0.001378486,0.000391771,0.926251086,0.000763357,1.945103298,0.795068007,0.29538076,0.253709327,0.081762164,1.311164406,0.125951288,4.804298389,-4.113630181,0.435239972,0.263159175,0.138862348,0.13696365,0.023890878,0.320296934,0.044841998,-0.546696165,1.005531437,0.680250855,0.639402276,0.298384571,0.479885386,0.17385243,0.148279817,0.951850615,0.599228612,0.566767924,0.249542308,0.602622234,0.156126843,0.12047085,0.876043036,0.397056602,0.376268494,0.058792588,0.479288903,0.149163663,0.278430467,-0.565407111,0.562512433,0.344033886,0.345922976,0.130789337,-0.092679244,0.095842045,7.044228588,5.056133575,1.494534771,1.399358139,0.259902727,1.746033526,0.661439076,11.71389641,4.467489228,1.175646047,1.126984765,0.181294204,1.88040703,0.484529297,,0
18,-0.274550776,0.006034952,0.002974284,0.002816428,0.00070924,0.422668111,0.001057517,-1.26359242,0.762707055,0.391467292,0.344961791,0.065584461,0.387783815,0.171019456,8.670780209,-3.212280247,-0.287773412,0.347474421,0.175084461,0.166937314,0.041892973,0.417415006,0.061515109,-1.769613372,1.001729596,0.791134919,0.925342427,0.468612143,-0.297584623,0.215521649,-1.644086473,0.953570521,0.675970749,0.612963647,0.332986608,0.25619113,0.202300277,-0.685883212,0.766231811,0.44374988,0.447083814,0.106016393,-0.091985018,0.137349904,0.397580294,-0.545556265,0.779463863,0.417806656,0.386185682,0.186356278,0.626253269,0.138034595,17.62758294,7.307645169,1.245736802,1.103765446,0.281366896,3.05344314,0.791523183,34.85164138,6.529426519,0.889313652,0.752733075,0.124624449,4.293409436,0.597992465,,0
19,0.874651992,0.004648104,0.002242965,0.002110347,0.000454475,0.732305624,0.000759442,2.162693983,0.891653624,0.32323515,0.27483455,0.121563655,1.572043868,0.156259321,5.850095638,-2.259903262,1.962786381,0.364582245,0.146583589,0.134243928,0.029677988,1.115276747,0.056382939,0.326571545,1.001725853,0.654355334,0.585977203,0.479131348,1.2184845,0.158137267,0.507784129,0.952749544,0.597966684,0.536283542,0.418382027,1.24182699,0.152414928,0.8012881,0.802264453,0.362263009,0.334483545,0.045231389,0.503625733,0.130125294,0.308637801,5.541580135,0.800662728,0.327222371,0.317724141,0.10114959,1.775393332,0.106439909,1.402444632,2.977177502,1.23713048,1.148330382,0.120002131,1.10094541,0.58076424,1.444289748,2.562301874,1.030344267,0.95818736,0.064286856,1.071223435,0.488724027,,0
20,-0.217390763,0.003307062,0.001450938,0.001238032,8.12E-05,0.676622873,0.000662531,2.884635504,0.695723941,0.307889251,0.289004538,0.123025227,1.315850879,0.100580001,17.39816018,-4.926010642,0.16235121,0.232589664,0.146972761,0.150404037,0.005041513,-0.275374769,0.040490471,-1.346983808,1.006076363,0.734972955,0.733862978,0.483846485,0.228636057,0.158213236,-0.83396892,0.950516836,0.65215784,0.637434408,0.433839978,0.517303016,0.138849721,-0.904805713,0.891104327,0.463885837,0.465051763,0.012683302,0.023490281,0.178726055,0.45161137,-0.691356315,0.58527342,0.36377622,0.379077679,0.217429078,-0.052567119,0.076567604,2.525197443,3.871516841,1.516803905,1.466001768,0.435026491,1.225969634,0.621148745,3.492072956,3.465672631,1.233868547,1.168520982,0.346625782,1.519485992,0.552962657,,0
